LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE/KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,NO_OF_OWNERS,VEHICLE_TYPE,MILEAGE_KM
https://www.sgcarmart.com/used_cars/info.php?ID=841931&DL=3419,Porsche,468000,63960,02-Oct-2015,,2015.0,3636.0,Auto,227769.0,20/06/2020,159962.0,259932.0,62101.0,1916.0,3799.0,1.0,Sports Car,34000.0
https://www.sgcarmart.com/used_cars/info.php?ID=891153&DL=3004,Subaru,71800,8630,30-Nov-2017,,2017.0,744.0,Auto,46409.0,20/06/2020,15102.0,15102.0,47112.0,2714.0,1600.0,2.0,SUV,38671.0
https://www.sgcarmart.com/used_cars/info.php?ID=900033&DL=3175,Porsche,131888,13370,31-Mar-2011,,2011.0,3322.0,Auto,33117.0,20/06/2020,74064.0,74064.0,33568.0,3285.0,3598.0,3.0,SUV,118000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904466&DL=1015,Nissan,61800,9080,07-Mar-2016,,2016.0,1210.0,Auto,41760.0,20/06/2020,19906.0,19906.0,46970.0,2069.0,1997.0,1.0,SUV,61317.0
https://www.sgcarmart.com/used_cars/info.php?ID=902131&DL=3271,Honda,17800,7320,26-Nov-2007,,2007.0,1271.0,Auto,12205.0,20/06/2020,16902.0,18593.0,25084.0,885.0,1799.0,4.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=898706&DL=3544,Mitsubishi,46000,5190,12-May-2009,,2009.0,807.0,Auto,23206.0,20/06/2020,14027.0,14027.0,26175.0,2920.0,1584.0,2.0,Mid-Sized Sedan,151000.0
https://www.sgcarmart.com/used_cars/info.php?ID=893735&DL=3648,Toyota,77777,7760,22-Mar-2019,,2019.0,742.0,Auto,37842.0,20/06/2020,19741.0,19741.0,26309.0,,1598.0,1.0,Mid-Sized Sedan,8800.0
https://www.sgcarmart.com/used_cars/info.php?ID=843471&DL=1060,Isuzu,52800,7340,28-Aug-2017,,2017.0,,Manual,30776.0,20/06/2020,27876.0,1394.0,42809.0,2622.0,2999.0,,Truck,36000.0
https://www.sgcarmart.com/used_cars/info.php?ID=873166&DL=3588,Chevrolet,25800,5750,14-Dec-2009,,2009.0,816.0,Auto,14341.0,20/06/2020,12518.0,12518.0,15988.0,1613.0,1598.0,1.0,Mid-Sized Sedan,88000.0
https://www.sgcarmart.com/used_cars/info.php?ID=892040&DL=1027,BMW,43500,14780,10-Jan-2012,,2011.0,1796.0,Auto,32789.0,20/06/2020,40999.0,40999.0,65801.0,545.0,2497.0,2.0,Luxury Sedan,123000.0
https://www.sgcarmart.com/used_cars/info.php?ID=896588&DL=3024,Mercedes-Benz,225775,26560,18-Mar-2016,,2015.0,2382.0,Auto,144353.0,20/06/2020,96961.0,146530.0,60001.0,2070.0,2996.0,1.0,Luxury Sedan,78000.0
https://www.sgcarmart.com/used_cars/info.php?ID=887911&DL=3415,Toyota,,,03-Aug-2015,,2015.0,1638.0,Auto,,20/06/2020,28913.0,32479.0,58109.0,1858.0,2362.0,2.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=899411&DL=3716,Toyota,45800,5120,01-Jul-2009,,2009.0,1069.0,Auto,35412.0,20/06/2020,20071.0,20071.0,39563.0,2951.0,1794.0,1.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=886020&DL=3507,Honda,71500,7730,13-Aug-2018,,2018.0,684.0,Auto,39434.0,20/06/2020,17043.0,17043.0,32699.0,2953.0,1497.0,1.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=899880&DL=3038,Lexus,147888,15580,11-Aug-2017,,2017.0,1210.0,Auto,90540.0,20/06/2020,56222.0,73200.0,49899.0,2586.0,1998.0,2.0,SUV,45000.0
https://www.sgcarmart.com/used_cars/info.php?ID=894845&DL=3049,Mercedes-Benz,128800,12760,21-Dec-2018,,2018.0,586.0,Auto,56844.0,20/06/2020,34654.0,40516.0,31101.0,,1332.0,1.0,Hatchback,28500.0
https://www.sgcarmart.com/used_cars/info.php?ID=879370&DL=3196,Mercedes-Benz,172800,17440,25-Apr-2018,,2018.0,1202.0,Auto,84472.0,20/06/2020,55451.0,71812.0,39001.0,2559.0,1991.0,1.0,Luxury Sedan,25600.0
https://www.sgcarmart.com/used_cars/info.php?ID=843631&DL=3321,Maserati,233800,25100,18-May-2017,,2016.0,2362.0,Auto,128123.0,20/06/2020,82615.0,120707.0,54406.0,2197.0,2979.0,1.0,Luxury Sedan,38000.0
https://www.sgcarmart.com/used_cars/info.php?ID=869629&DL=2224,Toyota,61800,8000,12-Dec-2016,,2016.0,476.0,Auto,38293.0,20/06/2020,19955.0,19955.0,36001.0,2341.0,1798.0,1.0,MPV,50000.0
https://www.sgcarmart.com/used_cars/info.php?ID=899042&DL=3700,Mercedes-Benz,62800,6280,21-Jan-2011,,2010.0,742.0,Auto,,20/06/2020,31893.0,31893.0,,,1597.0,3.0,Luxury Sedan,95000.0
https://www.sgcarmart.com/used_cars/info.php?ID=882769&DL=2038,Volvo,163000,14780,22-Nov-2019,,2018.0,1176.0,Auto,73284.0,20/06/2020,39504.0,47306.0,40101.0,,1969.0,1.0,Luxury Sedan,9000.0
https://www.sgcarmart.com/used_cars/info.php?ID=821485&DL=1043,Mercedes-Benz,99800,11650,17-Nov-2017,,2017.0,740.0,Auto,51962.0,20/06/2020,28494.0,26892.0,42900.0,2682.0,1595.0,1.0,SUV,24000.0
https://www.sgcarmart.com/used_cars/info.php?ID=898625&DL=2428,Honda,76800,7860,27-Dec-2018,,2018.0,682.0,Auto,38775.0,20/06/2020,19654.0,19654.0,28199.0,3106.0,1496.0,1.0,SUV,49000.0
https://www.sgcarmart.com/used_cars/info.php?ID=905774&DL=1428,Mercedes-Benz,189988,,N.A.,,,1202.0,"$57,120",,20/06/2020,,,,,1991.0,,Luxury Sedan,20.0
https://www.sgcarmart.com/used_cars/info.php?ID=903785&DL=2904,Mercedes-Benz,100000,10190,31-Oct-2018,,2018.0,740.0,Auto,43000.0,20/06/2020,26745.0,29443.0,25000.0,3040.0,1595.0,1.0,Hatchback,27000.0
https://www.sgcarmart.com/used_cars/info.php?ID=903119&DL=528,BMW,,,16-Mar-2011,,2010.0,1208.0,Auto,,20/06/2020,34991.0,34991.0,61894.0,,1995.0,3.0,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=895084&DL=2246,Toyota,67800,8580,15-Mar-2017,,2016.0,742.0,Auto,48280.0,20/06/2020,19990.0,19990.0,49430.0,2432.0,1598.0,1.0,Mid-Sized Sedan,49000.0
https://www.sgcarmart.com/used_cars/info.php?ID=894697&DL=1000,BMW,388888,37690,04-Jun-2018,,2018.0,4568.0,Auto,163122.0,20/06/2020,114394.0,177910.0,38389.0,2589.0,4395.0,1.0,Sports Car,17500.0
https://www.sgcarmart.com/used_cars/info.php?ID=886481&DL=1039,BMW,209800,18850,09-Sep-2019,,2019.0,1210.0,Auto,81938.0,20/06/2020,55450.0,71810.0,39400.0,3354.0,1998.0,1.0,SUV,7592.0
https://www.sgcarmart.com/used_cars/info.php?ID=807224&DL=1064,Nissan,16800,10310,06-Feb-2012,,2011.0,,Manual,6651.0,20/06/2020,29461.0,1474.0,40803.0,581.0,2953.0,,Van,
https://www.sgcarmart.com/used_cars/info.php?ID=904139&DL=3433,Volkswagen,,,20-Jan-2011,,2010.0,620.0,Auto,,20/06/2020,28811.0,28811.0,47604.0,,1390.0,2.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=886505&DL=3303,Toyota,78800,8400,10-Sep-2018,,2018.0,682.0,Auto,42328.0,20/06/2020,19362.0,19362.0,33798.0,2980.0,1496.0,1.0,MPV,21858.0
https://www.sgcarmart.com/used_cars/info.php?ID=905438&DL=2874,Mercedes-Benz,,,12-Sep-2011,,2011.0,3164.0,Auto,,20/06/2020,73701.0,73701.0,70890.0,427.0,3498.0,5.0,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=897663&DL=1436,Nissan,24800,4960,31-Mar-2011,,2011.0,,Manual,,20/06/2020,28737.0,1437.0,,,2953.0,,Van,
https://www.sgcarmart.com/used_cars/info.php?ID=881834&DL=3345,Toyota,150000,16230,30-Dec-2017,,2017.0,1792.0,Auto,77849.0,20/06/2020,45431.0,55604.0,48011.0,2744.0,2494.0,2.0,MPV,30789.0
https://www.sgcarmart.com/used_cars/info.php?ID=905047&DL=1418,Audi,,,31-Oct-2014,,2014.0,1194.0,Auto,,20/06/2020,38525.0,40935.0,72002.0,1580.0,1984.0,2.0,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=902370&DL=2473,Mazda,60500,8810,31-Mar-2016,,2016.0,1210.0,Auto,41263.0,20/06/2020,19192.0,19192.0,46502.0,2095.0,1998.0,1.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=890566&DL=2860,Nissan,55555,8590,25-Feb-2016,,2015.0,508.0,Auto,39255.0,20/06/2020,18454.0,13454.0,51301.0,2069.0,1197.0,2.0,SUV,65242.0
https://www.sgcarmart.com/used_cars/info.php?ID=905027&DL=3662,Honda,51200,10230,25-Nov-2010,,2008.0,682.0,Auto,,20/06/2020,18695.0,18695.0,,,1496.0,2.0,MPV,99600.0
https://www.sgcarmart.com/used_cars/info.php?ID=894652&DL=3495,Hyundai,,,18-Mar-2010,,2010.0,738.0,Auto,,20/06/2020,14575.0,14575.0,16604.0,1705.0,1591.0,3.0,Stationwagon,
https://www.sgcarmart.com/used_cars/info.php?ID=900661&DL=3382,Mazda,52998,7290,24-Jan-2017,,2016.0,682.0,Auto,39000.0,20/06/2020,14777.0,9777.0,48000.0,2403.0,1496.0,1.0,Mid-Sized Sedan,55231.0
https://www.sgcarmart.com/used_cars/info.php?ID=903775&DL=1238,Toyota,64800,7240,10-Jun-2009,,2009.0,1802.0,Auto,35412.0,20/06/2020,35783.0,35783.0,39563.0,2951.0,2362.0,2.0,MPV,144000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904746&DL=1000,Mitsubishi,,,14-Sep-2007,,2007.0,1573.0,Manual,,20/06/2020,26186.0,28805.0,52473.0,2586.0,1997.0,3.0,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=899288&DL=3662,Toyota,68800,6880,08-Nov-2010,,2010.0,1638.0,Auto,,20/06/2020,36637.0,36637.0,,,2362.0,2.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=903950&DL=2456,Mitsubishi,106500,10650,09-May-2019,,2019.0,1210.0,Auto,47933.0,20/06/2020,22595.0,23633.0,33989.0,2928.0,1998.0,1.0,SUV,15000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904004&DL=1198,Mitsubishi,31800,6580,21-Apr-2010,,2010.0,684.0,Auto,15898.0,20/06/2020,15668.0,15668.0,16438.0,,1499.0,2.0,Mid-Sized Sedan,127355.0
https://www.sgcarmart.com/used_cars/info.php?ID=829421&DL=1269,Ferrari,484000,48370,29-Jul-2011,,2011.0,4728.0,Auto,,20/06/2020,356692.0,356692.0,,,4497.0,3.0,Sports Car,47000.0
https://www.sgcarmart.com/used_cars/info.php?ID=889923&DL=2927,Volvo,130000,14670,15-May-2018,,2018.0,1176.0,Auto,50831.0,20/06/2020,25816.0,28143.0,37605.0,2559.0,1969.0,1.0,SUV,8600.0
https://www.sgcarmart.com/used_cars/info.php?ID=891731&DL=2051,Bentley,458000,54230,03-Feb-2016,,2015.0,3940.0,Auto,257627.0,20/06/2020,185521.0,305938.0,50089.0,2038.0,3993.0,1.0,Sports Car,22300.0
https://www.sgcarmart.com/used_cars/info.php?ID=862067&DL=1127,Mercedes-Benz,153800,17170,12-Oct-2017,,2016.0,1202.0,Auto,77506.0,20/06/2020,49670.0,56538.0,48005.0,2646.0,1991.0,1.0,Luxury Sedan,24600.0
https://www.sgcarmart.com/used_cars/info.php?ID=898446&DL=3142,Mercedes-Benz,66800,6680,03-Aug-2010,,2010.0,974.0,Auto,,20/06/2020,38917.0,38917.0,,,1796.0,3.0,Luxury Sedan,88256.0
https://www.sgcarmart.com/used_cars/info.php?ID=904766&DL=1000,Mercedes-Benz,112888,12110,26-Jun-2018,,2018.0,740.0,Auto,52860.0,20/06/2020,28237.0,31532.0,36426.0,,1595.0,1.0,Luxury Sedan,26000.0
https://www.sgcarmart.com/used_cars/info.php?ID=899520&DL=3475,Citroen,65800,8940,17-Jun-2016,,2016.0,742.0,Auto,47794.0,20/06/2020,26753.0,24455.0,49156.0,1862.0,1598.0,1.0,MPV,49000.0
https://www.sgcarmart.com/used_cars/info.php?ID=885637&DL=1213,Toyota,105800,11860,27-Nov-2017,,2017.0,1210.0,Auto,64285.0,20/06/2020,30808.0,35132.0,51000.0,2711.0,1998.0,1.0,SUV,38741.0
https://www.sgcarmart.com/used_cars/info.php?ID=872567&DL=1000,Mercedes-Benz,158000,,07-Nov-1981,,1981.0,,Auto,,20/06/2020,,,33568.0,3285.0,2525.0,,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=879382&DL=1013,Lexus,143800,15250,27-Apr-2018,,2018.0,1210.0,Auto,65559.0,20/06/2020,40020.0,48028.0,37605.0,2561.0,1998.0,1.0,SUV,21000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904706&DL=3544,Mercedes-Benz,38000,4600,22-Sep-1998,,1998.0,1815.0,Auto,27570.0,20/06/2020,53955.0,75537.0,33377.0,,1998.0,,Luxury Sedan,260000.0
https://www.sgcarmart.com/used_cars/info.php?ID=849129&DL=2984,Opel,70800,7660,12-Apr-2018,,2018.0,508.0,Auto,45281.0,20/06/2020,21305.0,21827.0,37000.0,2827.0,1199.0,1.0,SUV,35000.0
https://www.sgcarmart.com/used_cars/info.php?ID=858278&DL=2021,Mercedes-Benz,69700,19750,30-Mar-2012,,2011.0,3164.0,Auto,52214.0,20/06/2020,69376.0,69376.0,79304.0,644.0,3498.0,4.0,MPV,100600.0
https://www.sgcarmart.com/used_cars/info.php?ID=890952&DL=1135,Toyota,30800,6160,21-Apr-2010,,2010.0,742.0,Auto,,20/06/2020,16716.0,16716.0,,,1598.0,2.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=901467&DL=2352,BMW,85999,19440,19-Nov-2012,,2012.0,2362.0,Auto,69208.0,20/06/2020,78176.0,78176.0,92400.0,859.0,2979.0,2.0,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=905552&DL=3721,Peugeot,37800,5250,31-Aug-2017,,2017.0,,Auto,23707.0,20/06/2020,20168.0,1009.0,32939.0,2615.0,1560.0,,Van,80000.0
https://www.sgcarmart.com/used_cars/info.php?ID=895276&DL=1351,Suzuki,18800,11880,04-Jul-2011,,2011.0,738.0,Auto,12351.0,20/06/2020,12996.0,12996.0,50244.0,,1590.0,1.0,MPV,130000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904123&DL=1000,Mercedes-Benz,74000,15260,10-Oct-2013,,2013.0,1202.0,Auto,56278.0,20/06/2020,42967.0,47154.0,77989.0,1194.0,1991.0,1.0,Luxury Sedan,148000.0
https://www.sgcarmart.com/used_cars/info.php?ID=897835&DL=2913,Toyota,68800,7220,15-Jan-2019,,2018.0,682.0,Auto,32251.0,20/06/2020,13781.0,13781.0,25556.0,3105.0,1496.0,1.0,Mid-Sized Sedan,15000.0
https://www.sgcarmart.com/used_cars/info.php?ID=841473&DL=3359,Honda,89800,8190,12-Jul-2019,,2017.0,390.0,Auto,46788.0,20/06/2020,27901.0,31062.0,25920.0,,988.0,,Hatchback,3800.0
https://www.sgcarmart.com/used_cars/info.php?ID=889739&DL=2469,Kia,,,04-Mar-2010,,2010.0,738.0,Auto,,20/06/2020,11430.0,11430.0,,,1591.0,4.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=895017&DL=2305,Mercedes-Benz,,,27-Jul-2015,,2015.0,740.0,Auto,,20/06/2020,22896.0,19055.0,66590.0,1861.0,1595.0,1.0,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=892449&DL=3357,Toyota,76888,9970,30-Nov-2017,,2017.0,974.0,Auto,46728.0,20/06/2020,30945.0,5323.0,57390.0,2714.0,1797.0,1.0,SUV,28000.0
https://www.sgcarmart.com/used_cars/info.php?ID=893888&DL=3626,Honda,37888,7870,14-Apr-2010,,2009.0,978.0,Auto,16168.0,20/06/2020,26187.0,26187.0,16784.0,1734.0,1799.0,3.0,MPV,123000.0
https://www.sgcarmart.com/used_cars/info.php?ID=903125&DL=2305,Kia,,,29-Jun-2010,,2010.0,738.0,Auto,,20/06/2020,14407.0,14407.0,,,1591.0,1.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=905052&DL=2953,Honda,68800,8260,29-Jun-2018,,2018.0,682.0,Auto,35057.0,20/06/2020,21962.0,5000.0,39000.0,,1496.0,1.0,Stationwagon,38000.0
https://www.sgcarmart.com/used_cars/info.php?ID=902681&DL=3156,Toyota,37800,5390,26-Jun-2007,,2007.0,,Manual,26321.0,20/06/2020,24590.0,,37513.0,,2982.0,,Van,
https://www.sgcarmart.com/used_cars/info.php?ID=905361&DL=1359,Volkswagen,52800,5280,12-Aug-2010,,2010.0,620.0,Auto,,20/06/2020,26540.0,26540.0,,,1390.0,1.0,MPV,84000.0
https://www.sgcarmart.com/used_cars/info.php?ID=880400&DL=2932,Peugeot,54800,5850,31-Oct-2019,,2019.0,,Auto,19871.0,20/06/2020,23391.0,1170.0,21214.0,3405.0,1499.0,,Van,
https://www.sgcarmart.com/used_cars/info.php?ID=884587&DL=3175,Audi,232000,25110,30-Dec-2017,,2017.0,2380.0,Auto,99797.0,20/06/2020,63267.0,85881.0,47002.0,2744.0,2995.0,1.0,Sports Car,36000.0
https://www.sgcarmart.com/used_cars/info.php?ID=879835&DL=2952,Mercedes-Benz,73500,7720,28-Dec-2009,,2009.0,1071.0,Auto,37450.0,20/06/2020,51191.0,51191.0,39313.0,3472.0,1796.0,2.0,Luxury Sedan,119000.0
https://www.sgcarmart.com/used_cars/info.php?ID=903542&DL=3028,Citroen,50500,8780,29-Jun-2015,,2015.0,1144.0,Auto,44014.0,20/06/2020,25524.0,12734.0,68589.0,,1560.0,1.0,MPV,100000.0
https://www.sgcarmart.com/used_cars/info.php?ID=902494&DL=2163,BMW,34800,6960,25-Jun-2010,,2010.0,1208.0,Auto,,20/06/2020,26856.0,26856.0,,,1995.0,3.0,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=905747&DL=1000,Skoda,115800,10620,20-Dec-2019,,2019.0,1194.0,Auto,56470.0,20/06/2020,26909.0,29673.0,36000.0,3444.0,1984.0,1.0,Mid-Sized Sedan,3900.0
https://www.sgcarmart.com/used_cars/info.php?ID=904712&DL=2904,Mercedes-Benz,155000,18460,02-Feb-2017,,2016.0,2038.0,Auto,79707.0,20/06/2020,51922.0,65460.0,46229.0,2402.0,2143.0,1.0,SUV,60000.0
https://www.sgcarmart.com/used_cars/info.php?ID=827452&DL=3133,Mercedes-Benz,135800,13660,25-Jan-2019,,2018.0,586.0,Auto,55163.0,20/06/2020,31868.0,36616.0,32200.0,3134.0,1332.0,1.0,Hatchback,18500.0
https://www.sgcarmart.com/used_cars/info.php?ID=896672&DL=3511,Toyota,97800,9390,27-Aug-2019,,2019.0,974.0,Auto,56400.0,20/06/2020,29321.0,23050.0,42564.0,3351.0,1797.0,1.0,SUV,
https://www.sgcarmart.com/used_cars/info.php?ID=905321&DL=3303,Honda,64800,8780,24-Jul-2017,,2017.0,682.0,Auto,39294.0,20/06/2020,25919.0,5000.0,50110.0,2588.0,1496.0,1.0,SUV,63838.0
https://www.sgcarmart.com/used_cars/info.php?ID=905388&DL=2080,Kia,77800,8590,22-May-2018,,2018.0,1318.0,Auto,45377.0,20/06/2020,19552.0,19552.0,38801.0,,1685.0,1.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=905686&DL=1079,Audi,45800,17110,30-Sep-2011,,2011.0,2120.0,Auto,34319.0,20/06/2020,47909.0,47909.0,62502.0,464.0,2773.0,2.0,Luxury Sedan,65200.0
https://www.sgcarmart.com/used_cars/info.php?ID=894728&DL=2823,Porsche,,,02-Jul-2010,,2010.0,3332.0,Auto,,20/06/2020,99337.0,99337.0,,,3605.0,4.0,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=888306&DL=1107,Volvo,64800,9180,27-Jun-2016,,2016.0,684.0,Auto,47499.0,20/06/2020,22879.0,19031.0,55200.0,,1498.0,1.0,Hatchback,69300.0
https://www.sgcarmart.com/used_cars/info.php?ID=904325&DL=3416,Nissan,28500,5700,17-Jun-2010,,2010.0,684.0,Auto,,20/06/2020,17230.0,17230.0,,,1498.0,2.0,Mid-Sized Sedan,110023.0
https://www.sgcarmart.com/used_cars/info.php?ID=896226&DL=2351,BMW,333800,29400,14-Aug-2019,,2019.0,1210.0,Auto,145101.0,20/06/2020,87439.0,129391.0,52502.0,3319.0,1998.0,1.0,Luxury Sedan,13739.0
https://www.sgcarmart.com/used_cars/info.php?ID=905792&DL=3350,BMW,156988,13860,02-Jan-2020,,2019.0,1210.0,Auto,69191.0,20/06/2020,41135.0,49589.0,40101.0,3467.0,1998.0,1.0,SUV,1000.0
https://www.sgcarmart.com/used_cars/info.php?ID=883708&DL=2726,Mazda,70800,7920,19-Mar-2018,,2017.0,682.0,Auto,44163.0,20/06/2020,18800.0,18800.0,38801.0,2802.0,1496.0,1.0,Mid-Sized Sedan,18877.0
https://www.sgcarmart.com/used_cars/info.php?ID=903976&DL=3185,Perodua,,,10-Aug-2010,,2010.0,566.0,Auto,,20/06/2020,8093.0,8093.0,,,1298.0,3.0,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=903923&DL=2392,Volkswagen,,,24-Feb-2016,,2015.0,508.0,Auto,,20/06/2020,18234.0,8234.0,45002.0,2068.0,1197.0,1.0,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=903890&DL=511,Hyundai,,,02-May-2014,,2014.0,1634.0,Auto,,20/06/2020,25177.0,27248.0,84504.0,1096.0,2359.0,1.0,SUV,
https://www.sgcarmart.com/used_cars/info.php?ID=904894&DL=3607,BMW,,,23-May-2012,,2011.0,2362.0,Auto,,20/06/2020,72221.0,72221.0,,,2979.0,,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=854187&DL=3301,Honda,69800,7450,15-Apr-2019,,2018.0,682.0,Auto,44190.0,20/06/2020,18221.0,8221.0,43102.0,3195.0,1496.0,1.0,Hatchback,16000.0
https://www.sgcarmart.com/used_cars/info.php?ID=893869&DL=2175,Peugeot,64800,8670,25-Jan-2017,,2016.0,1144.0,Auto,44982.0,20/06/2020,23710.0,15194.0,50889.0,2404.0,1560.0,1.0,MPV,47000.0
https://www.sgcarmart.com/used_cars/info.php?ID=905069&DL=2224,Volkswagen,63800,7470,30-Jun-2017,,2015.0,620.0,Auto,53527.0,20/06/2020,21906.0,22669.0,54556.0,,1390.0,2.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=884311&DL=2276,Citroen,52800,8920,26-Aug-2015,,2015.0,1144.0,Auto,38963.0,20/06/2020,25787.0,13102.0,56209.0,1890.0,1560.0,1.0,MPV,71000.0
https://www.sgcarmart.com/used_cars/info.php?ID=863452&DL=2349,BMW,92800,14350,14-Aug-2015,,2015.0,1210.0,Auto,59615.0,20/06/2020,32671.0,37740.0,60789.0,1859.0,1997.0,1.0,SUV,105000.0
https://www.sgcarmart.com/used_cars/info.php?ID=901478&DL=1000,Toyota,14500,6200,23-Oct-2007,,2007.0,889.0,Auto,9959.0,20/06/2020,12466.0,13713.0,21282.0,852.0,1497.0,2.0,Mid-Sized Sedan,160000.0
https://www.sgcarmart.com/used_cars/info.php?ID=897880&DL=3580,Subaru,71800,10550,16-May-2016,,2016.0,1210.0,Auto,44378.0,20/06/2020,19015.0,19015.0,51010.0,1830.0,1998.0,1.0,SUV,86000.0
https://www.sgcarmart.com/used_cars/info.php?ID=892459&DL=1000,BMW,55000,27970,09-Mar-2011,,2010.0,2362.0,Auto,36660.0,20/06/2020,69997.0,69997.0,23239.0,,2979.0,1.0,Sports Car,76800.0
https://www.sgcarmart.com/used_cars/info.php?ID=905561&DL=2578,Audi,67800,6920,06-Apr-2010,,2010.0,1194.0,Auto,32887.0,20/06/2020,50635.0,50635.0,33568.0,3561.0,1984.0,2.0,Sports Car,101000.0
https://www.sgcarmart.com/used_cars/info.php?ID=904531&DL=2941,Nissan,,,19-May-2010,,2010.0,,Manual,,20/06/2020,26662.0,1334.0,12136.0,1468.0,2953.0,,Van,
https://www.sgcarmart.com/used_cars/info.php?ID=897231&DL=1189,Mercedes-Benz,102800,12580,20-Jul-2017,,2017.0,740.0,Auto,53430.0,20/06/2020,28815.0,27341.0,46489.0,,1595.0,1.0,Luxury Sedan,22000.0
https://www.sgcarmart.com/used_cars/info.php?ID=886640&DL=3301,Mitsubishi,41000,5610,12-Oct-2007,,2007.0,889.0,Auto,31124.0,20/06/2020,16557.0,18213.0,42564.0,2646.0,1499.0,3.0,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=904968&DL=2759,Mazda,47800,6710,17-Aug-2016,,2016.0,682.0,Auto,42081.0,20/06/2020,17993.0,12993.0,52503.0,2227.0,1496.0,1.0,Mid-Sized Sedan,53000.0
https://www.sgcarmart.com/used_cars/info.php?ID=902243&DL=3707,Mercedes-Benz,108800,13140,19-Jul-2017,,2017.0,740.0,Auto,53946.0,20/06/2020,31805.0,31527.0,42801.0,,1595.0,1.0,Luxury Sedan,50000.0
https://www.sgcarmart.com/used_cars/info.php?ID=901547&DL=1000,Audi,61000,6100,19-Nov-2010,,2010.0,976.0,Auto,,20/06/2020,38496.0,38496.0,,,1798.0,3.0,Luxury Sedan,150000.0
https://www.sgcarmart.com/used_cars/info.php?ID=900921&DL=2128,Toyota,69999,7000,10-Jun-2010,,2010.0,1638.0,Auto,,20/06/2020,36472.0,36472.0,,,2362.0,2.0,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=903096&DL=3471,Mercedes-Benz,39800,12850,22-May-2012,,2012.0,742.0,Auto,27900.0,20/06/2020,30328.0,30328.0,58501.0,,1597.0,2.0,Luxury Sedan,126000.0
https://www.sgcarmart.com/used_cars/info.php?ID=825452&DL=3277,Honda,25800,6540,13-Aug-2009,,2009.0,649.0,Auto,11009.0,20/06/2020,14285.0,13573.0,13943.0,1126.0,1339.0,4.0,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=903006&DL=3028,Honda,78500,10130,29-Jul-2016,,2016.0,1210.0,Auto,59732.0,20/06/2020,29444.0,33222.0,57010.0,2228.0,1997.0,2.0,Luxury Sedan,84000.0
https://www.sgcarmart.com/used_cars/info.php?ID=899996&DL=2292,Honda,106988,9890,03-Apr-2020,,2019.0,,Auto,45513.0,20/06/2020,27404.0,20366.0,30890.0,3558.0,1496.0,1.0,MPV,11.0
https://www.sgcarmart.com/used_cars/info.php?ID=901866&DL=2133,Toyota,23800,13160,12-Apr-2012,,2012.0,,Auto,9005.0,20/06/2020,37122.0,1857.0,49801.0,637.0,2982.0,,Bus/Mini Bus,
https://www.sgcarmart.com/used_cars/info.php?ID=904351&DL=1027,MINI,99888,15570,30-Oct-2015,,2015.0,1210.0,Auto,56700.0,20/06/2020,32704.0,32786.0,59889.0,1954.0,1998.0,1.0,Sports Car,27000.0
